exactly	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
have	lemma	POS	NE	O
wired	lemma	POS	NE	O
to	lemma	POS	NE	O
get	lemma	POS	NE	O
his	lemma	POS	NE	O
name	lemma	POS	NE	O
and	lemma	POS	NE	O
address	lemma	POS	NE	O
from	lemma	POS	NE	O
the	lemma	POS	NE	O
official	lemma	POS	NE	O
registry	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
should	lemma	POS	NE	O
not	lemma	POS	NE	B-NEG
be	lemma	POS	NE	O
surprised	lemma	POS	NE	O
if	lemma	POS	NE	O
this	lemma	POS	NE	O
were	lemma	POS	NE	O
an	lemma	POS	NE	O
answer	lemma	POS	NE	O
to	lemma	POS	NE	O
my	lemma	POS	NE	O
question	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
the	lemma	POS	NE	O
ring	lemma	POS	NE	O
at	lemma	POS	NE	O
the	lemma	POS	NE	O
bell	lemma	POS	NE	O
proved	lemma	POS	NE	O
to	lemma	POS	NE	O
be	lemma	POS	NE	O
something	lemma	POS	NE	O
even	lemma	POS	NE	O
more	lemma	POS	NE	O
satisfactory	lemma	POS	NE	O
than	lemma	POS	NE	O
an	lemma	POS	NE	O
answer	lemma	POS	NE	O
,	lemma	POS	NE	O
however	lemma	POS	NE	O
,	lemma	POS	NE	O
for	lemma	POS	NE	O
the	lemma	POS	NE	O
door	lemma	POS	NE	O
opened	lemma	POS	NE	O
and	lemma	POS	NE	O
a	lemma	POS	NE	O
rough-looking	lemma	POS	NE	O
fellow	lemma	POS	NE	O
entered	lemma	POS	NE	O
who	lemma	POS	NE	O
was	lemma	POS	NE	O
evidently	lemma	POS	NE	O
the	lemma	POS	NE	O
man	lemma	POS	NE	O
himself	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
got	lemma	POS	NE	O
a	lemma	POS	NE	O
message	lemma	POS	NE	O
from	lemma	POS	NE	O
the	lemma	POS	NE	O
head	lemma	POS	NE	O
office	lemma	POS	NE	O
that	lemma	POS	NE	O
a	lemma	POS	NE	O
gent	lemma	POS	NE	O
at	lemma	POS	NE	O
this	lemma	POS	NE	O
address	lemma	POS	NE	O
had	lemma	POS	NE	O
been	lemma	POS	NE	O
inquiring	lemma	POS	NE	O
for	lemma	POS	NE	O
no.	lemma	POS	NE	O
2704	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
he	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
've	lemma	POS	NE	O
driven	lemma	POS	NE	O
my	lemma	POS	NE	O
cab	lemma	POS	NE	O
this	lemma	POS	NE	O
seven	lemma	POS	NE	O
years	lemma	POS	NE	O
and	lemma	POS	NE	O
never	lemma	POS	NE	B-NEG
a	lemma	POS	NE	O
word	lemma	POS	NE	O
of	lemma	POS	NE	O
complaint	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
came	lemma	POS	NE	O
here	lemma	POS	NE	O
straight	lemma	POS	NE	O
from	lemma	POS	NE	O
the	lemma	POS	NE	O
yard	lemma	POS	NE	O
to	lemma	POS	NE	O
ask	lemma	POS	NE	O
you	lemma	POS	NE	O
to	lemma	POS	NE	O
your	lemma	POS	NE	O
face	lemma	POS	NE	O
what	lemma	POS	NE	O
you	lemma	POS	NE	O
had	lemma	POS	NE	O
against	lemma	POS	NE	O
me	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
have	lemma	POS	NE	O
nothing	lemma	POS	NE	B-NEG
in	lemma	POS	NE	O
the	lemma	POS	NE	O
world	lemma	POS	NE	O
against	lemma	POS	NE	O
you	lemma	POS	NE	O
,	lemma	POS	NE	O
my	lemma	POS	NE	O
good	lemma	POS	NE	O
man	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
holmes	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
on	lemma	POS	NE	O
the	lemma	POS	NE	O
contrary	lemma	POS	NE	O
,	lemma	POS	NE	O
i	lemma	POS	NE	O
have	lemma	POS	NE	O
half	lemma	POS	NE	O
a	lemma	POS	NE	O
sovereign	lemma	POS	NE	O
for	lemma	POS	NE	O
you	lemma	POS	NE	O
if	lemma	POS	NE	O
you	lemma	POS	NE	O
will	lemma	POS	NE	O
give	lemma	POS	NE	O
me	lemma	POS	NE	O
a	lemma	POS	NE	O
clear	lemma	POS	NE	O
answer	lemma	POS	NE	O
to	lemma	POS	NE	O
my	lemma	POS	NE	O
questions	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
well	lemma	POS	NE	O
,	lemma	POS	NE	O
i	lemma	POS	NE	O
've	lemma	POS	NE	O
had	lemma	POS	NE	O
a	lemma	POS	NE	O
good	lemma	POS	NE	O
day	lemma	POS	NE	O
and	lemma	POS	NE	O
no	lemma	POS	NE	B-NEG
mistake	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
the	lemma	POS	NE	O
cabman	lemma	POS	NE	O
with	lemma	POS	NE	O
a	lemma	POS	NE	O
grin	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
what	lemma	POS	NE	O
was	lemma	POS	NE	O
it	lemma	POS	NE	O
you	lemma	POS	NE	O
wanted	lemma	POS	NE	O
to	lemma	POS	NE	O
ask	lemma	POS	NE	O
,	lemma	POS	NE	O
sir	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
first	lemma	POS	NE	O
of	lemma	POS	NE	O
all	lemma	POS	NE	O
your	lemma	POS	NE	O
name	lemma	POS	NE	O
and	lemma	POS	NE	O
address	lemma	POS	NE	O
,	lemma	POS	NE	O
in	lemma	POS	NE	O
case	lemma	POS	NE	O
i	lemma	POS	NE	O
want	lemma	POS	NE	O
you	lemma	POS	NE	O
again	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
john	lemma	POS	NE	O
clayton	lemma	POS	NE	O
,	lemma	POS	NE	O
3	lemma	POS	NE	O
turpey	lemma	POS	NE	O
street	lemma	POS	NE	O
,	lemma	POS	NE	O
the	lemma	POS	NE	O
borough	lemma	POS	NE	O
.	lemma	POS	NE	O
my	lemma	POS	NE	O
cab	lemma	POS	NE	O
is	lemma	POS	NE	O
out	lemma	POS	NE	O
of	lemma	POS	NE	O
shipley	lemma	POS	NE	O
's	lemma	POS	NE	O
yard	lemma	POS	NE	O
,	lemma	POS	NE	O
near	lemma	POS	NE	O
waterloo	lemma	POS	NE	O
station	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
sherlock	lemma	POS	NE	O
holmes	lemma	POS	NE	O
made	lemma	POS	NE	O
a	lemma	POS	NE	O
note	lemma	POS	NE	O
of	lemma	POS	NE	O
it	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
now	lemma	POS	NE	O
,	lemma	POS	NE	O
clayton	lemma	POS	NE	O
,	lemma	POS	NE	O
tell	lemma	POS	NE	O
me	lemma	POS	NE	O
all	lemma	POS	NE	O
about	lemma	POS	NE	O
the	lemma	POS	NE	O
fare	lemma	POS	NE	O
who	lemma	POS	NE	O
came	lemma	POS	NE	O
and	lemma	POS	NE	O
watched	lemma	POS	NE	O
this	lemma	POS	NE	O
house	lemma	POS	NE	O
at	lemma	POS	NE	O
ten	lemma	POS	NE	O
o'clock	lemma	POS	NE	O
this	lemma	POS	NE	O
morning	lemma	POS	NE	O
and	lemma	POS	NE	O
afterwards	lemma	POS	NE	O
followed	lemma	POS	NE	O
the	lemma	POS	NE	O
two	lemma	POS	NE	O
gentlemen	lemma	POS	NE	O
down	lemma	POS	NE	O
regent	lemma	POS	NE	O
street	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
the	lemma	POS	NE	O
man	lemma	POS	NE	O
looked	lemma	POS	NE	O
surprised	lemma	POS	NE	O
and	lemma	POS	NE	O
a	lemma	POS	NE	O
little	lemma	POS	NE	O
embarrassed	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
why	lemma	POS	NE	O
,	lemma	POS	NE	O
there	lemma	POS	NE	O
's	lemma	POS	NE	O
no	lemma	POS	NE	B-NEG
good	lemma	POS	NE	O
my	lemma	POS	NE	O
telling	lemma	POS	NE	O
you	lemma	POS	NE	O
things	lemma	POS	NE	O
,	lemma	POS	NE	O
for	lemma	POS	NE	O
you	lemma	POS	NE	O
seem	lemma	POS	NE	O
to	lemma	POS	NE	O
know	lemma	POS	NE	O
as	lemma	POS	NE	O
much	lemma	POS	NE	O
as	lemma	POS	NE	O
i	lemma	POS	NE	O
do	lemma	POS	NE	O
already	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
he	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
the	lemma	POS	NE	O
truth	lemma	POS	NE	O
is	lemma	POS	NE	O
that	lemma	POS	NE	O
the	lemma	POS	NE	O
gentleman	lemma	POS	NE	O
told	lemma	POS	NE	O
me	lemma	POS	NE	O
that	lemma	POS	NE	O
he	lemma	POS	NE	O
was	lemma	POS	NE	O
a	lemma	POS	NE	O
detective	lemma	POS	NE	O
and	lemma	POS	NE	O
that	lemma	POS	NE	O
i	lemma	POS	NE	O
was	lemma	POS	NE	O
to	lemma	POS	NE	O
say	lemma	POS	NE	O
nothing	lemma	POS	NE	B-NEG
about	lemma	POS	NE	O
him	lemma	POS	NE	O
to	lemma	POS	NE	O
anyone	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
my	lemma	POS	NE	O
good	lemma	POS	NE	O
fellow	lemma	POS	NE	O
;	lemma	POS	NE	O
this	lemma	POS	NE	O
is	lemma	POS	NE	O
a	lemma	POS	NE	O
very	lemma	POS	NE	O
serious	lemma	POS	NE	O
business	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
you	lemma	POS	NE	O
may	lemma	POS	NE	O
find	lemma	POS	NE	O
yourself	lemma	POS	NE	O
in	lemma	POS	NE	O
a	lemma	POS	NE	O
pretty	lemma	POS	NE	O
bad	lemma	POS	NE	O
position	lemma	POS	NE	O
if	lemma	POS	NE	O
you	lemma	POS	NE	O
try	lemma	POS	NE	O
to	lemma	POS	NE	O
hide	lemma	POS	NE	O
anything	lemma	POS	NE	O
from	lemma	POS	NE	O
me	lemma	POS	NE	O
.	lemma	POS	NE	O
you	lemma	POS	NE	O
say	lemma	POS	NE	O
that	lemma	POS	NE	O
your	lemma	POS	NE	O
fare	lemma	POS	NE	O
told	lemma	POS	NE	O
you	lemma	POS	NE	O
that	lemma	POS	NE	O
he	lemma	POS	NE	O
was	lemma	POS	NE	O
a	lemma	POS	NE	O
detective	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
yes	lemma	POS	NE	O
,	lemma	POS	NE	O
he	lemma	POS	NE	O
did	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
when	lemma	POS	NE	O
did	lemma	POS	NE	O
he	lemma	POS	NE	O
say	lemma	POS	NE	O
this	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
when	lemma	POS	NE	O
he	lemma	POS	NE	O
left	lemma	POS	NE	O
me	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
did	lemma	POS	NE	O
he	lemma	POS	NE	O
say	lemma	POS	NE	O
anything	lemma	POS	NE	O
more	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
he	lemma	POS	NE	O
mentioned	lemma	POS	NE	O
his	lemma	POS	NE	O
name	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
holmes	lemma	POS	NE	O
cast	lemma	POS	NE	O
a	lemma	POS	NE	O
swift	lemma	POS	NE	O
glance	lemma	POS	NE	O
of	lemma	POS	NE	O
triumph	lemma	POS	NE	O
at	lemma	POS	NE	O
me	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
oh	lemma	POS	NE	O
,	lemma	POS	NE	O
he	lemma	POS	NE	O
mentioned	lemma	POS	NE	O
his	lemma	POS	NE	O
name	lemma	POS	NE	O
,	lemma	POS	NE	O
did	lemma	POS	NE	O
he	lemma	POS	NE	O
?	lemma	POS	NE	O
that	lemma	POS	NE	O
was	lemma	POS	NE	O
imprudent	lemma	POS	NE	B-NEG
.	lemma	POS	NE	O
what	lemma	POS	NE	O
was	lemma	POS	NE	O
the	lemma	POS	NE	O
name	lemma	POS	NE	O
that	lemma	POS	NE	O
he	lemma	POS	NE	O
mentioned	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
his	lemma	POS	NE	O
name	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
the	lemma	POS	NE	O
cabman	lemma	POS	NE	O
,	lemma	POS	NE	O
``	lemma	POS	NE	O
was	lemma	POS	NE	O
mr.	lemma	POS	NE	O
sherlock	lemma	POS	NE	O
holmes	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
never	lemma	POS	NE	B-NEG
have	lemma	POS	NE	O
i	lemma	POS	NE	O
seen	lemma	POS	NE	O
my	lemma	POS	NE	O
friend	lemma	POS	NE	O
more	lemma	POS	NE	O
completely	lemma	POS	NE	O
taken	lemma	POS	NE	O
aback	lemma	POS	NE	O
than	lemma	POS	NE	O
by	lemma	POS	NE	O
the	lemma	POS	NE	O
cabman	lemma	POS	NE	O
's	lemma	POS	NE	O
reply	lemma	POS	NE	O
.	lemma	POS	NE	O
for	lemma	POS	NE	O
an	lemma	POS	NE	O
instant	lemma	POS	NE	O
he	lemma	POS	NE	O
sat	lemma	POS	NE	O
in	lemma	POS	NE	O
silent	lemma	POS	NE	O
amazement	lemma	POS	NE	O
.	lemma	POS	NE	O
then	lemma	POS	NE	O
he	lemma	POS	NE	O
burst	lemma	POS	NE	O
into	lemma	POS	NE	O
a	lemma	POS	NE	O
hearty	lemma	POS	NE	O
laugh	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
a	lemma	POS	NE	O
touch	lemma	POS	NE	O
,	lemma	POS	NE	O
watson	lemma	POS	NE	O
--	lemma	POS	NE	O
an	lemma	POS	NE	O
undeniable	lemma	POS	NE	B-NEG
touch	lemma	POS	NE	O
!	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
he	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
feel	lemma	POS	NE	O
a	lemma	POS	NE	O
foil	lemma	POS	NE	O
as	lemma	POS	NE	O
quick	lemma	POS	NE	O
and	lemma	POS	NE	O
supple	lemma	POS	NE	O
as	lemma	POS	NE	O
my	lemma	POS	NE	O
own	lemma	POS	NE	O
.	lemma	POS	NE	O
he	lemma	POS	NE	O
got	lemma	POS	NE	O
home	lemma	POS	NE	O
upon	lemma	POS	NE	O
me	lemma	POS	NE	O
very	lemma	POS	NE	O
prettily	lemma	POS	NE	O
that	lemma	POS	NE	O
time	lemma	POS	NE	O
.	lemma	POS	NE	O
so	lemma	POS	NE	O
his	lemma	POS	NE	O
name	lemma	POS	NE	O
was	lemma	POS	NE	O
sherlock	lemma	POS	NE	O
holmes	lemma	POS	NE	O
,	lemma	POS	NE	O
was	lemma	POS	NE	O
it	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
yes	lemma	POS	NE	O
,	lemma	POS	NE	O
sir	lemma	POS	NE	O
,	lemma	POS	NE	O
that	lemma	POS	NE	O
was	lemma	POS	NE	O
the	lemma	POS	NE	O
gentleman	lemma	POS	NE	O
's	lemma	POS	NE	O
name	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
excellent	lemma	POS	NE	O
!	lemma	POS	NE	O
tell	lemma	POS	NE	O
me	lemma	POS	NE	O
where	lemma	POS	NE	O
you	lemma	POS	NE	O
picked	lemma	POS	NE	O
him	lemma	POS	NE	O
up	lemma	POS	NE	O
and	lemma	POS	NE	O
all	lemma	POS	NE	O
that	lemma	POS	NE	O
occurred	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
he	lemma	POS	NE	O
hailed	lemma	POS	NE	O
me	lemma	POS	NE	O
at	lemma	POS	NE	O
half-past	lemma	POS	NE	O
nine	lemma	POS	NE	O
in	lemma	POS	NE	O
trafalgar	lemma	POS	NE	O
square	lemma	POS	NE	O
.	lemma	POS	NE	O
he	lemma	POS	NE	O
said	lemma	POS	NE	O
that	lemma	POS	NE	O
he	lemma	POS	NE	O
was	lemma	POS	NE	O
a	lemma	POS	NE	O
detective	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
he	lemma	POS	NE	O
offered	lemma	POS	NE	O
me	lemma	POS	NE	O
two	lemma	POS	NE	O
guineas	lemma	POS	NE	O
if	lemma	POS	NE	O
i	lemma	POS	NE	O
would	lemma	POS	NE	O
do	lemma	POS	NE	O
exactly	lemma	POS	NE	O
what	lemma	POS	NE	O
he	lemma	POS	NE	O
wanted	lemma	POS	NE	O
all	lemma	POS	NE	O
day	lemma	POS	NE	O
and	lemma	POS	NE	O
ask	lemma	POS	NE	O
no	lemma	POS	NE	B-NEG
questions	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
was	lemma	POS	NE	O
glad	lemma	POS	NE	O
enough	lemma	POS	NE	O
to	lemma	POS	NE	O
agree	lemma	POS	NE	O
.	lemma	POS	NE	O
first	lemma	POS	NE	O
we	lemma	POS	NE	O
drove	lemma	POS	NE	O
down	lemma	POS	NE	O
to	lemma	POS	NE	O
the	lemma	POS	NE	O
northumberland	lemma	POS	NE	O
hotel	lemma	POS	NE	O
and	lemma	POS	NE	O
waited	lemma	POS	NE	O
there	lemma	POS	NE	O
until	lemma	POS	NE	O
two	lemma	POS	NE	O
gentlemen	lemma	POS	NE	O
came	lemma	POS	NE	O
out	lemma	POS	NE	O
and	lemma	POS	NE	O
took	lemma	POS	NE	O
a	lemma	POS	NE	O
cab	lemma	POS	NE	O
from	lemma	POS	NE	O
the	lemma	POS	NE	O
rank	lemma	POS	NE	O
.	lemma	POS	NE	O
we	lemma	POS	NE	O
followed	lemma	POS	NE	O
their	lemma	POS	NE	O
cab	lemma	POS	NE	O
until	lemma	POS	NE	O
it	lemma	POS	NE	O
pulled	lemma	POS	NE	O
up	lemma	POS	NE	O
somewhere	lemma	POS	NE	O
near	lemma	POS	NE	O
here	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
this	lemma	POS	NE	O
very	lemma	POS	NE	O
door	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
holmes	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
well	lemma	POS	NE	O
,	lemma	POS	NE	O
i	lemma	POS	NE	O
could	lemma	POS	NE	O
n't	lemma	POS	NE	B-NEG
be	lemma	POS	NE	O
sure	lemma	POS	NE	O
of	lemma	POS	NE	O
that	lemma	POS	NE	O
,	lemma	POS	NE	O
but	lemma	POS	NE	O
i	lemma	POS	NE	O
dare	lemma	POS	NE	O
say	lemma	POS	NE	O
my	lemma	POS	NE	O
fare	lemma	POS	NE	O
knew	lemma	POS	NE	O
all	lemma	POS	NE	O
about	lemma	POS	NE	O
it	lemma	POS	NE	O
.	lemma	POS	NE	O
we	lemma	POS	NE	O
pulled	lemma	POS	NE	O
up	lemma	POS	NE	O
halfway	lemma	POS	NE	O
down	lemma	POS	NE	O
the	lemma	POS	NE	O
street	lemma	POS	NE	O
and	lemma	POS	NE	O
waited	lemma	POS	NE	O
an	lemma	POS	NE	O
hour	lemma	POS	NE	O
and	lemma	POS	NE	O
a	lemma	POS	NE	O
half	lemma	POS	NE	O
.	lemma	POS	NE	O
then	lemma	POS	NE	O
the	lemma	POS	NE	O
two	lemma	POS	NE	O
gentlemen	lemma	POS	NE	O
passed	lemma	POS	NE	O
us	lemma	POS	NE	O
,	lemma	POS	NE	O
walking	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
we	lemma	POS	NE	O
followed	lemma	POS	NE	O
down	lemma	POS	NE	O
baker	lemma	POS	NE	O
street	lemma	POS	NE	O
and	lemma	POS	NE	O
along	lemma	POS	NE	O
--	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
know	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
holmes	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
until	lemma	POS	NE	O
we	lemma	POS	NE	O
got	lemma	POS	NE	O
three-quarters	lemma	POS	NE	O
down	lemma	POS	NE	O
regent	lemma	POS	NE	O
street	lemma	POS	NE	O
.	lemma	POS	NE	O
then	lemma	POS	NE	O
my	lemma	POS	NE	O
gentleman	lemma	POS	NE	O
threw	lemma	POS	NE	O
up	lemma	POS	NE	O
the	lemma	POS	NE	O
trap	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
he	lemma	POS	NE	O
cried	lemma	POS	NE	O
that	lemma	POS	NE	O
i	lemma	POS	NE	O
should	lemma	POS	NE	O
drive	lemma	POS	NE	O
right	lemma	POS	NE	O
away	lemma	POS	NE	O
to	lemma	POS	NE	O
waterloo	lemma	POS	NE	O
station	lemma	POS	NE	O
as	lemma	POS	NE	O
hard	lemma	POS	NE	O
as	lemma	POS	NE	O
i	lemma	POS	NE	O
could	lemma	POS	NE	O
go	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
whipped	lemma	POS	NE	O
up	lemma	POS	NE	O
the	lemma	POS	NE	O
mare	lemma	POS	NE	O
and	lemma	POS	NE	O
we	lemma	POS	NE	O
were	lemma	POS	NE	O
there	lemma	POS	NE	O
under	lemma	POS	NE	O
the	lemma	POS	NE	O
ten	lemma	POS	NE	O
minutes	lemma	POS	NE	O
.	lemma	POS	NE	O
then	lemma	POS	NE	O
he	lemma	POS	NE	O
paid	lemma	POS	NE	O
up	lemma	POS	NE	O
his	lemma	POS	NE	O
two	lemma	POS	NE	O
guineas	lemma	POS	NE	O
,	lemma	POS	NE	O
like	lemma	POS	NE	O
a	lemma	POS	NE	O
good	lemma	POS	NE	O
one	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
away	lemma	POS	NE	O
he	lemma	POS	NE	O
went	lemma	POS	NE	O
into	lemma	POS	NE	O
the	lemma	POS	NE	O
station	lemma	POS	NE	O
.	lemma	POS	NE	O
only	lemma	POS	NE	O
just	lemma	POS	NE	O
as	lemma	POS	NE	O
he	lemma	POS	NE	O
was	lemma	POS	NE	O
leaving	lemma	POS	NE	O
he	lemma	POS	NE	O
turned	lemma	POS	NE	O
round	lemma	POS	NE	O
and	lemma	POS	NE	O
he	lemma	POS	NE	O
said	lemma	POS	NE	O
:	lemma	POS	NE	O
`	lemma	POS	NE	O
it	lemma	POS	NE	O
might	lemma	POS	NE	O
interest	lemma	POS	NE	O
you	lemma	POS	NE	O
to	lemma	POS	NE	O
know	lemma	POS	NE	O
that	lemma	POS	NE	O
you	lemma	POS	NE	O
have	lemma	POS	NE	O
been	lemma	POS	NE	O
driving	lemma	POS	NE	O
mr.	lemma	POS	NE	O
sherlock	lemma	POS	NE	O
holmes	lemma	POS	NE	O
.	lemma	POS	NE	O
'	lemma	POS	NE	O
that	lemma	POS	NE	O
's	lemma	POS	NE	O
how	lemma	POS	NE	O
i	lemma	POS	NE	O
come	lemma	POS	NE	O
to	lemma	POS	NE	O
know	lemma	POS	NE	O
the	lemma	POS	NE	O
name	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
see	lemma	POS	NE	O
.	lemma	POS	NE	O
and	lemma	POS	NE	O
you	lemma	POS	NE	O
saw	lemma	POS	NE	O
no	lemma	POS	NE	B-NEG
more	lemma	POS	NE	O
of	lemma	POS	NE	O
him	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
not	lemma	POS	NE	B-NEG
after	lemma	POS	NE	O
he	lemma	POS	NE	O
went	lemma	POS	NE	O
into	lemma	POS	NE	O
the	lemma	POS	NE	O
station	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
and	lemma	POS	NE	O
how	lemma	POS	NE	O
would	lemma	POS	NE	O
you	lemma	POS	NE	O
describe	lemma	POS	NE	O
mr.	lemma	POS	NE	O
sherlock	lemma	POS	NE	O
holmes	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
the	lemma	POS	NE	O
cabman	lemma	POS	NE	O
scratched	lemma	POS	NE	O
his	lemma	POS	NE	O
head	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
well	lemma	POS	NE	O
,	lemma	POS	NE	O
he	lemma	POS	NE	O
was	lemma	POS	NE	O
n't	lemma	POS	NE	B-NEG
altogether	lemma	POS	NE	O
such	lemma	POS	NE	O
an	lemma	POS	NE	O
easy	lemma	POS	NE	O
gentleman	lemma	POS	NE	O
to	lemma	POS	NE	O
describe	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
'd	lemma	POS	NE	O
put	lemma	POS	NE	O
him	lemma	POS	NE	O
at	lemma	POS	NE	O
forty	lemma	POS	NE	O
years	lemma	POS	NE	O
of	lemma	POS	NE	O
age	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
he	lemma	POS	NE	O
was	lemma	POS	NE	O
of	lemma	POS	NE	O
a	lemma	POS	NE	O
middle	lemma	POS	NE	O
height	lemma	POS	NE	O
,	lemma	POS	NE	O
two	lemma	POS	NE	O
or	lemma	POS	NE	O
three	lemma	POS	NE	O
inches	lemma	POS	NE	O
shorter	lemma	POS	NE	O
than	lemma	POS	NE	O
you	lemma	POS	NE	O
,	lemma	POS	NE	O
sir	lemma	POS	NE	O
.	lemma	POS	NE	O
he	lemma	POS	NE	O
was	lemma	POS	NE	O
dressed	lemma	POS	NE	O
like	lemma	POS	NE	O
a	lemma	POS	NE	O
toff	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
he	lemma	POS	NE	O
had	lemma	POS	NE	O
a	lemma	POS	NE	O
black	lemma	POS	NE	O
beard	lemma	POS	NE	O
,	lemma	POS	NE	O
cut	lemma	POS	NE	O
square	lemma	POS	NE	O
at	lemma	POS	NE	O
the	lemma	POS	NE	O
end	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
a	lemma	POS	NE	O
pale	lemma	POS	NE	O
face	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
do	lemma	POS	NE	O
